"","DB_NAME","NR_CPU","QTD_CONEXAO","BUILD_BANCO_DB2","BUILD_INST_DB2","QTD_ERROS_ATUALIZACAO","ULTIMO_RUNSTATS","QTD_OBJETOS_INVALIDOS","PACOTES_INVALIDOS","BUFFERPOLLS_AUTO","MEMORIA_BD","DFT_QUERYOPT","LOGBUFSZ","DB_MEM_THRESH","SELF_TUNING_MEM","DATABASE_MEMORY","DFT_DEGREE","TAMANHO_DO_BANCO_GB","TRIGGERS_AUDLOG","INSTANCE_MEMORY","Target"
"3592","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3378,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"3593","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3594","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2825,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3595","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"3596","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,2,1,1158,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"3597","MADESIL",2,11,"special","s141128",0,"2019-10-10",0,1,0,386,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"3598","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"3599","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,2825,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"3600","SCHWALM",2,14,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"3601","OUTLET",2,13,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"3602","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"3603","DEVKOP",4,18,"s181109","s1811091400",5,"2020-03-18",0,0,0,3377,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"3604","DONGO",2,11,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3605","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2825,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3606","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"3607","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,2,1,1158,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"3608","MADESIL",2,12,"special","s141128",0,"2019-10-10",0,1,0,386,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"3609","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"3610","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,2825,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"3611","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"3612","OUTLET",2,14,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"3613","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"3614","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3379,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","1"
"3615","DONGO",2,11,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3616","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2827,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3617","DESTRO",2,13,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"3618","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,2,1,1158,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"3619","MADESIL",2,12,"special","s141128",0,"2019-10-10",0,1,0,386,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"3620","SCHWALM",2,10,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"3621","XAPURI",2,10,"special","s141128",0,"2019-11-27",0,0,1,2827,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"3622","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"3623","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,926,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"3624","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"3625","DEVKOP",4,22,"s181109","s1811091400",5,"2020-03-18",0,0,0,3377,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"3626","DONGO",2,11,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3627","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2827,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3628","DESTRO",2,13,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"3629","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,2,1,1158,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"3630","MADESIL",2,11,"special","s141128",0,"2019-10-10",0,1,0,384,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"3631","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"3632","XAPURI",2,10,"special","s141128",0,"2019-11-27",0,0,1,2827,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"3633","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"3634","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,926,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","1"
"3635","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"3636","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3377,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","1"
"3637","DONGO",2,11,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3638","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2826,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3639","DESTRO",2,14,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"3640","PKENTE",2,14,"s151221","s141128",0,"2019-10-08",0,2,1,1158,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"3641","MADESIL",2,11,"special","s141128",0,"2019-10-10",0,1,0,384,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"3642","SCHWALM",2,13,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"3643","XAPURI",2,13,"special","s141128",0,"2019-11-27",0,0,1,2826,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"3644","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"3645","OUTLET",2,13,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"3646","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"3647","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3377,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"3648","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3649","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2830,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3650","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"3651","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,2,1,1158,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"3652","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,384,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"3653","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"3654","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,2830,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"3655","SCHWALM",2,13,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"3656","OUTLET",2,13,"s141128","s141128",0,"2019-09-07",1,26,0,926,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"3657","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"3658","DEVKOP",4,22,"s181109","s1811091400",5,"2020-03-18",0,0,0,3377,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"3659","DONGO",2,11,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3660","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2830,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3661","DESTRO",2,14,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"3662","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,2,1,1158,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"3663","MADESIL",2,12,"special","s141128",0,"2019-10-10",0,1,0,384,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"3664","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,750,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"3665","XAPURI",2,13,"special","s141128",0,"2019-11-27",0,0,1,2830,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"3666","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"3667","OUTLET",2,11,"s141128","s141128",0,"2019-09-07",1,26,0,926,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"3668","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"3669","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,3377,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"3670","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3671","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2830,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3672","DESTRO",2,13,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","1"
"3673","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,2,1,1158,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"3674","MADESIL",2,11,"special","s141128",0,"2019-10-10",0,1,0,384,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"3675","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"3676","XAPURI",2,13,"special","s141128",0,"2019-11-27",0,0,1,2832,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"3677","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"3678","OUTLET",2,13,"s141128","s141128",0,"2019-09-07",1,26,0,935,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"3679","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,661,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"3680","DEVKOP",4,18,"s181109","s1811091400",5,"2020-03-18",0,0,0,3377,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"3681","DONGO",2,9,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3682","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2831,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3683","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"3684","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,2,1,1158,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"3685","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,384,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"3686","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,750,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"3687","XAPURI",2,13,"special","s141128",0,"2019-11-27",0,0,1,2831,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"3688","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"3689","OUTLET",2,13,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"3690","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"3691","DEVKOP",4,22,"s181109","s1811091400",5,"2020-03-18",0,0,0,3377,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"3692","DONGO",2,11,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3693","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2833,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3694","DESTRO",2,13,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"3695","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,2,1,1158,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"3696","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,384,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"3697","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"3698","XAPURI",2,11,"special","s141128",0,"2019-11-27",0,0,1,2831,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"3699","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"3700","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"3701","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"3702","DEVKOP",4,19,"s181109","s1811091400",5,"2020-03-18",0,0,0,3377,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"3703","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3704","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2833,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3705","DESTRO",2,13,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"3706","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,2,1,1158,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"3707","MADESIL",2,11,"special","s141128",0,"2019-10-10",0,1,0,384,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"3708","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"3709","XAPURI",2,14,"special","s141128",0,"2019-11-27",0,0,1,2833,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"3710","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"3711","OUTLET",2,13,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"3712","BELO",2,12,"s141128","s141128",0,"2019-09-30",0,0,0,661,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"3713","DEVKOP",4,17,"s181109","s1811091400",5,"2020-03-18",0,0,0,3377,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"3714","DONGO",2,11,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3715","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2826,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3716","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"3717","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,2,1,1158,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"3718","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,384,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"3719","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"3720","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,2832,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"3721","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"3722","OUTLET",2,13,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"3723","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,661,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"3724","DEVKOP",4,22,"s181109","s1811091400",5,"2020-03-18",0,0,0,3377,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"3725","DONGO",2,11,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3726","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,2834,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3727","DESTRO",2,13,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"3728","PKENTE",2,14,"s151221","s141128",0,"2019-10-08",0,2,1,1158,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"3729","MADESIL",2,11,"special","s141128",0,"2019-10-10",0,1,0,384,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"3730","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"3731","XAPURI",2,14,"special","s141128",0,"2019-11-27",0,0,1,2834,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"3732","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"3733","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,926,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"3734","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,654,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"3735","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3377,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"3736","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3737","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2833,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3738","DESTRO",2,13,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"3739","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,2,1,1158,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"3740","MADESIL",2,11,"special","s141128",0,"2019-10-10",0,1,0,384,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"3741","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"3742","XAPURI",2,13,"special","s141128",0,"2019-11-27",0,0,1,2835,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"3743","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"3744","OUTLET",2,13,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","1"
"3745","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"3746","DEVKOP",4,19,"s181109","s1811091400",5,"2020-03-18",0,0,0,3378,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"3747","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2614,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"3748","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2826,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"3749","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,612,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
